zip,type,primary_city,state,area_codes,latitude,longitude,estimated_population
30370,PO BOX,Atlanta,GA,404,33.75,-84.38,0
30371,PO BOX,Atlanta,GA,404,33.76,-84.42,0
30374,PO BOX,Atlanta,GA,404,33.57,-84.39,0
30375,UNIQUE,Atlanta,GA,404,33.77,-84.38,0
30376,STANDARD,Atlanta,GA,404,33.81,-84.35,0
30377,PO BOX,Atlanta,GA,404,33.76,-84.42,0
30378,PO BOX,Atlanta,GA,404,33.76,-84.42,0
30379,STANDARD,Atlanta,GA,404,33.74,-84.38,0
30380,UNIQUE,Atlanta,GA,404,33.64,-84.39,0
30384,UNIQUE,Atlanta,GA,404,33.89,-84.45,0
30385,UNIQUE,Atlanta,GA,404,33.76,-84.42,0
30386,UNIQUE,Atlanta,GA,404,33.64,-84.39,0
30387,UNIQUE,Atlanta,GA,404,33.74,-84.38,0
30388,UNIQUE,Atlanta,GA,404,33.76,-84.42,0
30389,UNIQUE,Atlanta,GA,404,33.74,-84.38,0
30390,UNIQUE,Atlanta,GA,404,33.74,-84.38,0
30392,PO BOX,Atlanta,GA,404,33.75,-84.38,0
30394,PO BOX,Atlanta,GA,404,33.75,-84.38,0
30396,UNIQUE,Atlanta,GA,404,33.64,-84.39,0
30398,UNIQUE,Atlanta,GA,404,33.64,-84.39,0
30399,UNIQUE,Atlanta,GA,404,33.74,-84.38,0
30401,STANDARD,Swainsboro,GA,"478,912",32.59,-82.33,9903
30410,STANDARD,Ailey,GA,912,32.18,-82.57,1232
30411,STANDARD,Alamo,GA,"912,478",32.14,-82.77,1812
30412,PO BOX,Alston,GA,912,32.08,-82.47,0
30413,STANDARD,Bartow,GA,478,32.88,-82.47,1344
30414,PO BOX,Bellville,GA,912,32.15,-81.97,0
30415,STANDARD,Brooklet,GA,912,32.38,-81.66,5509
30417,STANDARD,Claxton,GA,912,32.16,-81.9,6867
30420,STANDARD,Cobbtown,GA,912,32.28,-82.13,1319
30421,STANDARD,Collins,GA,912,32.18,-82.1,2056
30423,PO BOX,Daisy,GA,912,32.15,-81.83,0
30424,PO BOX,Dover,GA,912,32.57,-81.71,0
30425,STANDARD,Garfield,GA,"478,912",32.65,-82.09,1036
30426,STANDARD,Girard,GA,"478,912,843",33.04,-81.71,744
30427,STANDARD,Glennville,GA,912,31.93,-81.93,7747
30428,STANDARD,Glenwood,GA,"912,478",32.18,-82.67,1634
30429,PO BOX,Hagan,GA,912,32.15,-81.92,1048
30434,STANDARD,Louisville,GA,"478,706",32.99,-82.4,4447
30436,STANDARD,Lyons,GA,912,32.2,-82.32,8258
30438,PO BOX,Manassas,GA,912,32.16,-82.02,0
30439,STANDARD,Metter,GA,"912,478",32.39,-82.06,7046
30441,STANDARD,Midville,GA,478,32.82,-82.23,1585
30442,STANDARD,Millen,GA,"478,706",32.8,-81.94,5512
30445,STANDARD,Mount Vernon,GA,912,32.18,-82.59,1883
30446,STANDARD,Newington,GA,912,32.58,-81.5,1148
30447,PO BOX,Norristown,GA,478,32.56,-82.55,0
30448,PO BOX,Nunez,GA,912,32.49,-82.34,0
30449,PO BOX,Oliver,GA,912,32.52,-81.53,0
30450,STANDARD,Portal,GA,912,32.53,-81.93,2113
30451,PO BOX,Pulaski,GA,912,32.39,-81.95,0
30452,STANDARD,Register,GA,912,32.36,-81.88,1255
30453,STANDARD,Reidsville,GA,912,32.08,-82.11,4533
30454,STANDARD,Rockledge,GA,478,32.36,-82.74,499
30455,STANDARD,Rocky Ford,GA,912,32.66,-81.82,493
30456,STANDARD,Sardis,GA,478,32.97,-81.76,1552
30457,STANDARD,Soperton,GA,912,32.37,-82.59,4127
30458,STANDARD,Statesboro,GA,912,32.44,-81.77,19569
30459,PO BOX,Statesboro,GA,912,32.44,-81.77,2024
30460,UNIQUE,Statesboro,GA,912,32.44,-81.77,282
30461,STANDARD,Statesboro,GA,912,32.44,-81.77,9925
30464,PO BOX,Stillmore,GA,912,32.44,-82.21,470
30467,STANDARD,Sylvania,GA,912,32.75,-81.63,9444
30470,STANDARD,Tarrytown,GA,912,32.31,-82.55,648
30471,STANDARD,Twin City,GA,"478,912",32.58,-82.15,3118
30473,STANDARD,Uvalda,GA,912,32.03,-82.5,2088
30474,STANDARD,Vidalia,GA,912,32.21,-82.4,10938
30475,PO BOX,Vidalia,GA,912,32.21,-82.4,1980
30477,STANDARD,Wadley,GA,478,32.86,-82.4,2840
30499,UNIQUE,Reidsville,GA,912,32.08,-82.11,0
30501,STANDARD,Gainesville,GA,"678,404,770",34.29,-83.83,18767
30502,PO BOX,Chestnut Mountain,GA,678,34.19,-83.85,0
30503,PO BOX,Gainesville,GA,770,34.29,-83.83,1920
30504,STANDARD,Gainesville,GA,"404,678,770",34.29,-83.83,17167
30506,STANDARD,Gainesville,GA,"404,770,678",34.29,-83.83,32865
30507,STANDARD,Gainesville,GA,"770,678",34.29,-83.83,20209
30510,STANDARD,Alto,GA,"678,770,706",34.47,-83.57,4833
30511,STANDARD,Baldwin,GA,706,34.48,-83.53,3026
30512,STANDARD,Blairsville,GA,706,34.87,-83.95,12816
30513,STANDARD,Blue Ridge,GA,706,34.86,-84.32,8079
30514,PO BOX,Blairsville,GA,706,34.87,-83.95,2690
30515,PO BOX,Buford,GA,678,34.11,-83.99,976
30516,STANDARD,Bowersville,GA,706,34.37,-83.08,1511
30517,STANDARD,Braselton,GA,"706,770",34.1,-83.78,9607
30518,STANDARD,Buford,GA,"770,678,404",34.11,-83.99,34516
30519,STANDARD,Buford,GA,"678,770",34.11,-83.99,31154
30520,STANDARD,Canon,GA,706,34.34,-83.11,3251
30521,STANDARD,Carnesville,GA,706,34.36,-83.23,4005
30522,STANDARD,Cherry Log,GA,706,34.78,-84.45,889
30523,STANDARD,Clarkesville,GA,706,34.6,-83.52,9883
30525,STANDARD,Clayton,GA,706,34.87,-83.4,6201
30527,STANDARD,Clermont,GA,"770,678",34.47,-83.77,3419
30528,STANDARD,Cleveland,GA,706,34.59,-83.76,16648
30529,STANDARD,Commerce,GA,706,34.2,-83.46,8453
30530,STANDARD,Commerce,GA,"706,770",34.2,-83.46,4558
30531,STANDARD,Cornelia,GA,706,34.51,-83.52,8704
30533,STANDARD,Dahlonega,GA,706,34.53,-83.98,17520
30534,STANDARD,Dawsonville,GA,"706,770,678",34.42,-84.11,20167
30535,STANDARD,Demorest,GA,706,34.56,-83.54,5384
30536,STANDARD,Ellijay,GA,706,34.66,-84.33,5037
30537,STANDARD,Dillard,GA,706,34.97,-83.38,955
30538,STANDARD,Eastanollee,GA,706,34.49,-83.25,2636
30539,STANDARD,East Ellijay,GA,706,34.68,-84.47,1445
30540,STANDARD,Ellijay,GA,"678,706",34.69,-84.48,12728
30541,STANDARD,Epworth,GA,706,34.92,-84.51,1465
30542,STANDARD,Flowery Branch,GA,"770,678",34.18,-83.92,25593
30543,STANDARD,Gillsville,GA,"770,706,678",34.31,-83.63,3456
30544,PO BOX,Habersham,GA,706,34.56,-83.54,0
30545,STANDARD,Helen,GA,706,34.7,-83.72,979
30546,STANDARD,Hiawassee,GA,706,34.94,-83.75,5420
30547,STANDARD,Homer,GA,706,34.33,-83.49,2761
30548,STANDARD,Hoschton,GA,"706,770,678",34.09,-83.76,13040
30549,STANDARD,Jefferson,GA,706,34.13,-83.59,16926
30552,STANDARD,Lakemont,GA,706,34.78,-83.41,1137
30553,STANDARD,Lavonia,GA,706,34.43,-83.1,5837
30554,STANDARD,Lula,GA,"678,770,706",34.39,-83.66,6043
30555,STANDARD,Mc Caysville,GA,706,34.98,-84.37,1807
30557,STANDARD,Martin,GA,706,34.48,-83.18,3777
30558,STANDARD,Maysville,GA,706,34.25,-83.55,4032
30559,STANDARD,Mineral Bluff,GA,706,34.91,-84.27,3019
30560,STANDARD,Morganton,GA,706,34.87,-84.24,3290
30562,PO BOX,Mountain City,GA,706,34.91,-83.38,837
30563,STANDARD,Mount Airy,GA,706,34.51,-83.5,4196
30564,STANDARD,Murrayville,GA,"706,770,678",34.44,-83.89,3798
30565,STANDARD,Nicholson,GA,706,34.11,-83.43,3830
30566,STANDARD,Oakwood,GA,"770,678",34.23,-83.88,6624
30567,STANDARD,Pendergrass,GA,706,34.16,-83.67,2551
30568,STANDARD,Rabun Gap,GA,706,34.95,-83.39,1511
30571,STANDARD,Sautee Nacoochee,GA,706,34.74,-83.71,2294
30572,STANDARD,Suches,GA,706,34.73,-84.06,868
30573,PO BOX,Tallulah Falls,GA,706,34.72,-83.38,0
30575,STANDARD,Talmo,GA,706,34.18,-83.71,1316
30576,STANDARD,Tiger,GA,706,34.84,-83.43,1911
30577,STANDARD,Toccoa,GA,706,34.57,-83.32,16693
30580,PO BOX,Turnerville,GA,706,34.68,-83.42,0
30581,PO BOX,Wiley,GA,706,34.82,-83.45,0
30582,STANDARD,Young Harris,GA,706,34.93,-83.84,3420
30596,UNIQUE,Alto,GA,706,34.44,-83.59,0
30597,UNIQUE,Dahlonega,GA,706,34.53,-83.98,0
30598,PO BOX,Toccoa Falls,GA,706,34.57,-83.32,0
30599,UNIQUE,Commerce,GA,706,34.2,-83.46,0
30601,STANDARD,Athens,GA,706,33.95,-83.39,11851
30602,UNIQUE,Athens,GA,706,33.95,-83.39,0
30603,PO BOX,Athens,GA,706,33.95,-83.39,516
30604,PO BOX,Athens,GA,706,33.95,-83.39,1090
30605,STANDARD,Athens,GA,706,33.95,-83.39,21744
30606,STANDARD,Athens,GA,"706,678",33.95,-83.39,26938
30607,STANDARD,Athens,GA,"706,770",33.95,-83.39,7685
30608,PO BOX,Athens,GA,706,33.95,-83.39,839
30609,UNIQUE,Athens,GA,706,33.95,-83.39,0
30612,PO BOX,Athens,GA,706,33.95,-83.39,0
30619,STANDARD,Arnoldsville,GA,706,33.91,-83.21,1225
30620,STANDARD,Bethlehem,GA,"770,678",33.93,-83.7,9675
30621,STANDARD,Bishop,GA,"706,770",33.81,-83.43,3685
30622,STANDARD,Bogart,GA,"706,678,770",33.94,-83.53,8455
30623,PO BOX,Bostwick,GA,706,33.73,-83.51,0
30624,STANDARD,Bowman,GA,706,34.2,-83.02,2157
30625,STANDARD,Buckhead,GA,706,33.56,-83.36,1840
30627,STANDARD,Carlton,GA,706,34.04,-83.03,1684
30628,STANDARD,Colbert,GA,706,34.03,-83.21,5099
30629,STANDARD,Comer,GA,706,34.06,-83.12,3496
30630,STANDARD,Crawford,GA,706,33.88,-83.15,1875
30631,STANDARD,Crawfordville,GA,706,33.55,-82.89,1233
30633,STANDARD,Danielsville,GA,706,34.12,-83.22,6332
30634,STANDARD,Dewy Rose,GA,706,34.16,-82.95,1904
30635,STANDARD,Elberton,GA,706,34.1,-82.86,12755
30638,PO BOX,Farmington,GA,706,33.81,-83.4,0
30639,PO BOX,Franklin Springs,GA,706,34.28,-83.14,0
30641,STANDARD,Good Hope,GA,"770,706",33.78,-83.6,1310
30642,STANDARD,Greensboro,GA,706,33.57,-83.18,8748
30643,STANDARD,Hartwell,GA,706,34.35,-82.93,12472
30645,PO BOX,High Shoals,GA,,33.81,-83.5,0
30646,STANDARD,Hull,GA,706,34.01,-83.29,5443
30647,PO BOX,Ila,GA,706,34.17,-83.29,498
30648,STANDARD,Lexington,GA,706,33.87,-83.11,2295
30650,STANDARD,Madison,GA,706,33.57,-83.47,10026
30655,STANDARD,Monroe,GA,770,33.79,-83.71,18109
30656,STANDARD,Monroe,GA,"770,678",33.79,-83.71,12039
30660,STANDARD,Rayle,GA,706,33.79,-82.9,815
30662,STANDARD,Royston,GA,706,34.28,-83.1,6217
30663,STANDARD,Rutledge,GA,706,33.62,-83.61,2372
30664,PO BOX,Sharon,GA,706,33.55,-82.79,0
30665,PO BOX,Siloam,GA,706,33.53,-83.08,0
30666,STANDARD,Statham,GA,"770,706,678",33.96,-83.59,6422
30667,STANDARD,Stephens,GA,706,33.77,-83.1,589
30668,STANDARD,Tignall,GA,706,33.86,-82.74,1368
30669,STANDARD,Union Point,GA,706,33.61,-83.07,2476
30671,PO BOX,Maxeys,GA,706,33.75,-83.17,0
30673,STANDARD,Washington,GA,706,33.73,-82.74,5956
30677,STANDARD,Watkinsville,GA,"706,678,770",33.86,-83.4,14161
30678,STANDARD,White Plains,GA,706,33.47,-83.03,964
30680,STANDARD,Winder,GA,"770,678",33.99,-83.72,29471
30683,STANDARD,Winterville,GA,706,33.96,-83.28,5562
30701,STANDARD,Calhoun,GA,"706,770",34.49,-84.94,28670
30703,PO BOX,Calhoun,GA,706,34.49,-84.94,1874
30705,STANDARD,Chatsworth,GA,706,34.77,-84.77,24368
30707,STANDARD,Chickamauga,GA,706,34.87,-85.29,12194
30708,STANDARD,Cisco,GA,706,34.95,-84.73,0
30710,STANDARD,Cohutta,GA,706,34.95,-84.95,5041
30711,STANDARD,Crandall,GA,706,34.93,-84.76,2690
30719,PO BOX,Dalton,GA,706,34.76,-84.97,1279
30720,STANDARD,Dalton,GA,706,34.76,-84.97,18693
30721,STANDARD,Dalton,GA,706,34.76,-84.97,38542
30722,PO BOX,Dalton,GA,706,34.76,-84.97,1873
30724,PO BOX,Eton,GA,706,34.82,-84.76,774
30725,STANDARD,Flintstone,GA,706,34.92,-85.35,3686
30726,PO BOX,Graysville,GA,706,34.89,-85.12,0
30728,STANDARD,La Fayette,GA,706,34.7,-85.28,13806
30730,STANDARD,Lyerly,GA,706,34.4,-85.4,1494
30731,STANDARD,Menlo,GA,706,34.48,-85.47,1821
30732,PO BOX,Oakman,GA,706,34.56,-84.71,0
30733,STANDARD,Plainville,GA,"770,706",34.4,-85.03,1578
30734,STANDARD,Ranger,GA,706,34.5,-84.71,2314
30735,STANDARD,Resaca,GA,706,34.58,-84.94,4928
30736,STANDARD,Ringgold,GA,"706,423",34.91,-85.1,32429
30738,STANDARD,Rising Fawn,GA,706,34.81,-85.5,2854
30739,STANDARD,Rock Spring,GA,706,34.81,-85.24,4190
30740,STANDARD,Rocky Face,GA,706,34.75,-85.08,7357
30741,STANDARD,Rossville,GA,"706,423",34.97,-85.28,20760
30742,STANDARD,Fort Oglethorpe,GA,706,34.92,-85.25,5104
30746,STANDARD,Sugar Valley,GA,706,34.55,-85.03,1245
30747,STANDARD,Summerville,GA,706,34.47,-85.34,10758
30750,STANDARD,Lookout Mountain,GA,706,34.96,-85.36,2575
30751,PO BOX,Tennga,GA,706,34.98,-84.72,0
30752,STANDARD,Trenton,GA,706,34.87,-85.5,7357
30753,STANDARD,Trion,GA,706,34.54,-85.31,5251
30755,STANDARD,Tunnel Hill,GA,706,34.84,-85.04,7267
30756,PO BOX,Varnell,GA,706,34.9,-84.97,0
30757,STANDARD,Wildwood,GA,706,34.96,-85.41,1285
30802,STANDARD,Appling,GA,706,33.6,-82.31,4901
30803,STANDARD,Avera,GA,706,33.19,-82.52,620
30805,STANDARD,Blythe,GA,706,33.29,-82.19,2036
30806,PO BOX,Boneville,GA,706,33.42,-82.43,0
30807,PO BOX,Camak,GA,706,33.45,-82.64,0
30808,STANDARD,Dearing,GA,706,33.41,-82.38,3483
30809,STANDARD,Evans,GA,706,33.51,-82.14,32124
30810,STANDARD,Gibson,GA,706,33.23,-82.59,1434
30811,PO BOX,Gough,GA,,33.04,-82.22,0
30812,PO BOX,Gracewood,GA,706,33.38,-82.02,0
30813,STANDARD,Grovetown,GA,706,33.44,-82.2,22122
30814,STANDARD,Harlem,GA,706,33.41,-82.31,6581
30815,STANDARD,Hephzibah,GA,706,33.28,-82.1,31052
30816,STANDARD,Keysville,GA,"706,478",33.23,-82.22,1406
30817,STANDARD,Lincolnton,GA,706,33.79,-82.47,6077
30818,STANDARD,Matthews,GA,706,33.21,-82.28,0
30819,PO BOX,Mesena,GA,706,33.45,-82.58,0
30820,STANDARD,Mitchell,GA,706,33.21,-82.7,889
30821,STANDARD,Norwood,GA,706,33.46,-82.7,781
30822,STANDARD,Perkins,GA,478,32.9,-81.95,0
30823,STANDARD,Stapleton,GA,"706,478",33.21,-82.46,1267
30824,STANDARD,Thomson,GA,706,33.46,-82.5,13759
30828,STANDARD,Warrenton,GA,706,33.4,-82.66,3125
30830,STANDARD,Waynesboro,GA,706,33.09,-82.01,10863
30833,STANDARD,Wrens,GA,706,33.2,-82.38,3346
30901,STANDARD,Augusta,GA,706,33.45,-81.99,10716
30903,PO BOX,Augusta,GA,706,33.45,-81.99,772
30904,STANDARD,Augusta,GA,706,33.45,-81.99,18033
30905,STANDARD,Augusta,GA,706,33.45,-81.99,4016
30906,STANDARD,Augusta,GA,706,33.45,-81.99,43560
30907,STANDARD,Augusta,GA,706,33.45,-81.99,40607
30909,STANDARD,Augusta,GA,"706,770",33.45,-81.99,31447
30911,STANDARD,Augusta,GA,706,33.47,-81.96,0
30912,STANDARD,Augusta,GA,706,33.45,-81.99,0
30913,STANDARD,Augusta,GA,706,33.47,-81.96,0
30914,PO BOX,Augusta,GA,706,33.45,-81.99,440
30916,PO BOX,Augusta,GA,706,33.45,-81.99,1338
30917,PO BOX,Augusta,GA,706,33.45,-81.99,526
30919,PO BOX,Augusta,GA,706,33.45,-81.99,692
30999,UNIQUE,Augusta,GA,706,33.45,-81.99,0
31001,STANDARD,Abbeville,GA,229,31.99,-83.3,1768
31002,STANDARD,Adrian,GA,"478,912",32.52,-82.59,2119
31003,PO BOX,Allentown,GA,478,32.59,-83.22,0
31004,PO BOX,Bolingbroke,GA,478,32.95,-83.81,0
31005,STANDARD,Bonaire,GA,478,32.5,-83.56,13040
31006,STANDARD,Butler,GA,478,32.55,-84.23,3344
31007,STANDARD,Byromville,GA,478,32.2,-83.9,669
31008,STANDARD,Byron,GA,478,32.65,-83.75,15420
31009,STANDARD,Cadwell,GA,478,32.34,-83.04,998
31010,PO BOX,Cordele,GA,229,31.96,-83.77,1405
31011,STANDARD,Chauncey,GA,229,32.1,-83.06,669
31012,STANDARD,Chester,GA,478,32.39,-83.15,960
31013,PO BOX,Clinchfield,GA,478,32.35,-83.7,0
31014,STANDARD,Cochran,GA,478,32.38,-83.35,9277
31015,STANDARD,Cordele,GA,229,31.96,-83.77,13658
31016,STANDARD,Culloden,GA,"478,706",32.86,-84.09,1302
31017,STANDARD,Danville,GA,478,32.6,-83.24,1608
31018,STANDARD,Davisboro,GA,478,32.98,-82.6,978
31019,STANDARD,Dexter,GA,478,32.43,-83.06,1778
31020,STANDARD,Dry Branch,GA,478,32.63,-83.47,1812
31021,STANDARD,Dublin,GA,478,32.53,-82.92,20196
31022,STANDARD,Dudley,GA,478,32.53,-83.08,1271
31023,STANDARD,Eastman,GA,"478,229",32.19,-83.17,10663
31024,STANDARD,Eatonton,GA,"706,478",33.32,-83.38,15971
31025,STANDARD,Elko,GA,478,32.33,-83.73,1095
31026,UNIQUE,Eatonton,GA,706,33.33,-83.39,0
31027,STANDARD,East Dublin,GA,478,32.53,-82.92,7504
31028,STANDARD,Centerville,GA,478,32.63,-83.67,5013
31029,STANDARD,Forsyth,GA,478,33.03,-83.94,11777
31030,STANDARD,Fort Valley,GA,478,32.55,-83.88,12305
31031,STANDARD,Gordon,GA,478,32.88,-83.33,4822
31032,STANDARD,Gray,GA,478,33,-83.53,11410
31033,STANDARD,Haddock,GA,478,33.08,-83.44,1844
31034,PO BOX,Hardwick,GA,478,32.99,-83.29,1741
31035,STANDARD,Harrison,GA,478,32.82,-82.72,1000
31036,STANDARD,Hawkinsville,GA,478,32.28,-83.47,7749
31037,STANDARD,Helena,GA,"229,912,478",32.07,-82.91,2045
31038,STANDARD,Hillsboro,GA,"706,478",33.17,-83.7,697
31039,PO BOX,Howard,GA,478,32.6,-84.38,0
31040,PO BOX,Dublin,GA,478,32.53,-82.92,2628
31041,STANDARD,Ideal,GA,478,32.37,-84.18,576
31042,STANDARD,Irwinton,GA,478,32.81,-83.17,1492
31044,STANDARD,Jeffersonville,GA,478,32.68,-83.34,2646
31045,STANDARD,Jewell,GA,706,33.33,-82.73,0
31046,STANDARD,Juliette,GA,478,33.12,-83.82,2850
31047,STANDARD,Kathleen,GA,478,32.45,-83.58,9578
31049,STANDARD,Kite,GA,478,32.69,-82.51,1258
31050,STANDARD,Knoxville,GA,478,32.63,-83.96,572
31051,PO BOX,Lilly,GA,,32.14,-83.87,0
31052,STANDARD,Lizella,GA,478,32.76,-83.86,7592
31054,STANDARD,Mc Intyre,GA,478,32.84,-83.19,1365
31055,STANDARD,Mc Rae,GA,"229,912",32.06,-82.9,3496
31057,STANDARD,Marshallville,GA,478,32.45,-83.94,1378
31058,STANDARD,Mauk,GA,"229,478",32.5,-84.37,1172
31059,PO BOX,Milledgeville,GA,478,33.08,-83.3,1552
31060,STANDARD,Milan,GA,229,32.01,-83.06,1174
31061,STANDARD,Milledgeville,GA,"478,706",33.08,-83.23,26542
31062,UNIQUE,Milledgeville,GA,478,33.08,-83.23,0
31063,STANDARD,Montezuma,GA,478,32.29,-84.02,3819
31064,STANDARD,Monticello,GA,"706,678,770",33.3,-83.68,7241
31065,STANDARD,Montrose,GA,478,32.56,-83.15,993
31066,STANDARD,Musella,GA,478,32.83,-84.04,862
31067,PO BOX,Oconee,GA,478,32.85,-82.95,0
31068,STANDARD,Oglethorpe,GA,478,32.29,-84.06,2731
31069,STANDARD,Perry,GA,478,32.46,-83.73,14911
31070,STANDARD,Pinehurst,GA,"229,478",32.19,-83.76,604
31071,STANDARD,Pineview,GA,229,32.1,-83.5,857
31072,STANDARD,Pitts,GA,229,31.94,-83.54,942
31075,STANDARD,Rentz,GA,478,32.38,-82.99,1931
31076,STANDARD,Reynolds,GA,478,32.55,-84.09,2389
31077,STANDARD,Rhine,GA,229,31.98,-83.2,894
31078,STANDARD,Roberta,GA,478,32.71,-84.01,2784
31079,STANDARD,Rochelle,GA,229,31.94,-83.45,2069
31081,STANDARD,Rupert,GA,478,32.42,-84.28,0
31082,STANDARD,Sandersville,GA,478,32.98,-82.81,8384
31083,PO BOX,Scotland,GA,,32.04,-82.81,0
31084,PO BOX,Seville,GA,229,31.95,-83.59,0
31085,STANDARD,Shady Dale,GA,706,33.4,-83.58,825
31086,PO BOX,Smarr,GA,478,32.98,-83.87,0
31087,STANDARD,Sparta,GA,706,33.27,-82.97,6213
31088,STANDARD,Warner Robins,GA,478,32.61,-83.63,40562
31089,STANDARD,Tennille,GA,478,32.93,-82.81,3535
31090,STANDARD,Toomsboro,GA,478,32.82,-83.08,796
31091,STANDARD,Unadilla,GA,"478,229",32.25,-83.73,2103
31092,STANDARD,Vienna,GA,229,32.08,-83.79,4188
31093,STANDARD,Warner Robins,GA,478,32.61,-83.63,20334
31094,STANDARD,Warthen,GA,478,33.13,-82.79,954
31095,PO BOX,Warner Robins,GA,478,32.61,-83.63,1215
31096,STANDARD,Wrightsville,GA,478,32.72,-82.72,4439
31097,STANDARD,Yatesville,GA,706,32.91,-84.14,1059
31098,STANDARD,Warner Robins,GA,478,32.61,-83.63,2142
31099,PO BOX,Warner Robins,GA,478,32.61,-83.63,831
31106,PO BOX,Atlanta,GA,404,33.76,-84.42,0
31107,PO BOX,Atlanta,GA,404,33.76,-84.42,0
31119,PO BOX,Atlanta,GA,770,33.76,-84.42,505
31120,STANDARD,Atlanta,GA,404,33.74,-84.38,0
31126,PO BOX,Atlanta,GA,404,33.76,-84.42,563
31131,PO BOX,Atlanta,GA,404,33.76,-84.42,721
31136,UNIQUE,Atlanta,GA,404,33.72,-84.58,0
31139,PO BOX,Atlanta,GA,404,33.76,-84.42,70657
31141,PO BOX,Atlanta,GA,404,33.76,-84.42,0
31144,UNIQUE,Kennesaw,GA,,34.02,-84.61,0
31145,PO BOX,Atlanta,GA,770,33.76,-84.42,0
31146,PO BOX,Atlanta,GA,404,33.76,-84.42,0
31150,PO BOX,Atlanta,GA,404,33.76,-84.42,0
31156,PO BOX,Atlanta,GA,404,33.76,-84.42,0
31169,UNIQUE,Peachtree City,GA,678,33.38,-84.79,0
31191,UNIQUE,Atlanta,GA,404,33.79,-84.44,0
31192,UNIQUE,Atlanta,GA,404,33.76,-84.42,0
31193,UNIQUE,Atlanta,GA,404,33.76,-84.42,0
31195,UNIQUE,Atlanta,GA,404,33.76,-84.42,0
31196,UNIQUE,Atlanta,GA,404,33.76,-84.42,0
31197,UNIQUE,Atlanta,GA,404,33.74,-84.38,0
31198,UNIQUE,Atlanta,GA,404,33.74,-84.38,0
31199,UNIQUE,Atlanta,GA,404,33.74,-84.38,0
31201,STANDARD,Macon,GA,"478,912",32.83,-83.65,4882
31202,PO BOX,Macon,GA,478,32.83,-83.65,0
31203,PO BOX,Macon,GA,478,32.83,-83.65,471
31204,STANDARD,Macon,GA,478,32.83,-83.65,22690
31205,PO BOX,Macon,GA,478,32.83,-83.65,479
31206,STANDARD,Macon,GA,478,32.83,-83.65,20197
31207,UNIQUE,Macon,GA,478,32.83,-83.65,0
31208,PO BOX,Macon,GA,478,32.83,-83.65,1149
31209,PO BOX,Macon,GA,478,32.83,-83.65,0
31210,STANDARD,Macon,GA,478,32.83,-83.65,25708
31211,STANDARD,Macon,GA,478,32.83,-83.65,12269
31212,PO BOX,Macon,GA,478,32.83,-83.65,0
31213,UNIQUE,Macon,GA,478,32.83,-83.65,0
31216,STANDARD,Macon,GA,478,32.83,-83.65,12714
31217,STANDARD,Macon,GA,"478,912",32.83,-83.65,13331
31220,STANDARD,Macon,GA,478,32.83,-83.65,10957
31221,PO BOX,Macon,GA,478,32.83,-83.65,489
31294,UNIQUE,Macon,GA,478,32.83,-83.65,0
31295,UNIQUE,Macon,GA,478,32.83,-83.65,0
31296,UNIQUE,Macon,GA,478,32.83,-83.65,0
31297,PO BOX,Macon,GA,478,32.83,-83.65,0
31301,STANDARD,Allenhurst,GA,912,31.78,-81.6,3025
31302,STANDARD,Bloomingdale,GA,912,32.11,-81.3,6360
31303,STANDARD,Clyo,GA,912,32.48,-81.26,1727
31304,PO BOX,Crescent,GA,912,31.5,-81.36,598
31305,STANDARD,Darien,GA,912,31.37,-81.42,4166
31307,PO BOX,Eden,GA,912,32.17,-81.39,1065
31308,STANDARD,Ellabell,GA,912,32.12,-81.48,5852
31309,STANDARD,Fleming,GA,912,31.88,-81.42,794
31310,PO BOX,Hinesville,GA,912,31.83,-81.59,1107
31312,STANDARD,Guyton,GA,912,32.33,-81.39,13294
31313,STANDARD,Hinesville,GA,912,31.83,-81.59,29104
31314,STANDARD,Fort Stewart,GA,912,31.87,-81.61,1272
31315,STANDARD,Fort Stewart,GA,912,31.87,-81.61,7225
31316,STANDARD,Ludowici,GA,912,31.71,-81.74,5899
31318,PO BOX,Meldrim,GA,912,32.14,-81.37,0
31319,PO BOX,Meridian,GA,912,31.45,-81.37,0
31320,STANDARD,Midway,GA,912,31.8,-81.42,7000
31321,STANDARD,Pembroke,GA,912,32.13,-81.62,4996
31322,STANDARD,Pooler,GA,912,32.1,-81.25,17553
31323,STANDARD,Riceboro,GA,912,31.72,-81.44,1394
31324,STANDARD,Richmond Hill,GA,"229,912",31.93,-81.3,19120
31326,STANDARD,Rincon,GA,912,32.29,-81.23,15490
31327,PO BOX,Sapelo Island,GA,912,31.39,-81.27,0
31328,STANDARD,Tybee Island,GA,912,32.01,-80.85,2707
31329,STANDARD,Springfield,GA,912,32.36,-81.3,6568
31331,STANDARD,Townsend,GA,912,31.53,-81.52,3542
31333,PO BOX,Walthourville,GA,912,31.77,-81.62,735
31401,STANDARD,Savannah,GA,"478,912",32.08,-81.1,11609
31402,PO BOX,Savannah,GA,912,32.08,-81.1,953
31403,PO BOX,Savannah,GA,912,32.08,-81.1,883
31404,STANDARD,Savannah,GA,912,32.08,-81.1,21783
31405,STANDARD,Savannah,GA,912,32.08,-81.1,25803
31406,STANDARD,Savannah,GA,912,32.08,-81.1,26193
31407,STANDARD,Savannah,GA,912,32.08,-81.1,4623
31408,STANDARD,Savannah,GA,912,32.08,-81.1,6915
